@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
8PO4,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
8SC7,D0D,non-polymer,453.945,LPJIZDSOUGHTNB-CQSZACIVSA-N,C[C@H](c1ccccc1)Nc2c3cc(ccc3ncn2)c4cc(c(nc4)Cl)NS(=O)(=O)C
8TJL,HZ6,non-polymer,318.374,RPAWNGSOLGHNNR-UHFFFAOYSA-N,CCC(=O)N1CC(C1)Oc2c3c(ncnc3n(n2)C(C)(C)C)N
8TO3,IXC,non-polymer,722.857,DBLFPZMZQSDENE-UHFFFAOYSA-N,CSc1[nH]c(c(n1)c2cccc(c2)NC(=O)c3cccc(c3CN4Cc5ccccc5C4=O)O)c6ccnc(c6)Nc7ccc(cc7)N8CCNCC8
8TO4,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
8UKV,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8UKW,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8UKX,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8WD4,W7W,non-polymer,534.582,MXDOLPJSGCLVEB-AWEZNQCLSA-N,CC[C@H](C)Nc1cc(ncc1C(=O)NCCC(F)F)Nc2ccnc(n2)c3cnn(c3)S(=O)(=O)C4CC4
2B0U,IR3,NON-POLYMER,192.217,MILUBEOXRNEUHS-UHFFFAOYSA-N,[Ir+3]
3HH2,CIT,NON-POLYMER,192.124,KRKNYBCHXYNGOX-UHFFFAOYSA-N,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
5JHW,FLC,NON-POLYMER,189.1,KRKNYBCHXYNGOX-UHFFFAOYSA-K,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
1IGR,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
1JQH,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
1K3A,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2OJ9,BMI,NON-POLYMER,397.433,GLTRPHMPCVLOJS-UHFFFAOYSA-N,Cc1cc(cc2c1[nH]c(n2)C3=C(C=CNC3=O)NCc4ccccn4)n5ccnc5
2ZM3,575,NON-POLYMER,426.306,JFEKAVPMVOLVTH-UNOMPAQXSA-N,c1cc(ccc1CN2CCCC2)N\C=C/3\c4cc(ccc4C(=O)NC3=O)Br
3D94,D94,NON-POLYMER,489.614,PDJARQSWGDDFHH-PSWAGMNNSA-N,CN1CCN(CC1)C2CC(C2)c3nc(c4n3ccnc4N)c5ccc6ccc(nc6c5)c7ccccc7
3F5P,741,NON-POLYMER,553.076,QEMHSTOIAUCOQF-UHFFFAOYSA-N,Cn1ccnc1Sc2ccc(cc2Cl)Nc3c4cc(c(cc4ncc3C#N)OCCC[N@@](C)CCO)OC
3I81,EBI,NON-POLYMER,461.495,LQVXSNNAFNGRAH-QHCPKHFHSA-N,C[C@]1(CCCN1c2nc(c3cccn3n2)Nc4cc(n[nH]4)C5CC5)C(=O)Nc6ccc(nc6)F
3LVP,PDR,NON-POLYMER,342.78,ISLVGFDZMORPFI-UHFFFAOYSA-N,Cn1cc(c2c1cc(c(n2)OC)OC)c3cc4c(ccnc4[nH]3)Cl
3LW0,CCX,NON-POLYMER,464.562,GVZDPXYOJHKYRC-UHFFFAOYSA-N,c1cc2c(c[nH]c2c(c1)C(=O)NC3CCN(CC3)CCCCc4c[nH]c5c4cc(cc5)C#N)C#N
3NW5,LGX,NON-POLYMER,432.454,XXGADWBTSMHVDF-MRXNPFEDSA-N,c1cc2c(nc(nn2c1)[C@H]3CCCN3C(=O)c4ccc(nc4)F)Nc5cc([nH]n5)C6CC6
3NW6,LGW,NON-POLYMER,432.454,XXGADWBTSMHVDF-INIZCTEOSA-N,c1cc2c(nc(nn2c1)[C@@H]3CCCN3C(=O)c4ccc(nc4)F)Nc5cc([nH]n5)C6CC6
3NW7,LGV,NON-POLYMER,392.39,FQECDJFBKXFTIW-UHFFFAOYSA-N,c1cc2c(nc(nn2c1)CNC(=O)c3ccc(nc3)F)Nc4cc(n[nH]4)C5CC5
3O23,MQY,NON-POLYMER,463.43,GKQIKYWYJQQLLD-ZDUSSCGKSA-N,C[C@H]1C(=O)N(C(=O)N1Cc2ccnc3c2cccc3)c4ccc(cc4)S(=O)(=O)C(F)(F)F
3QQU,01P,NON-POLYMER,428.486,LNEPMZDEABTAPY-UHFFFAOYSA-N,COc1cc(ccc1N2CCOCC2)Nc3nccc(n3)Nc4cc5ccccc5nc4
4D2R,DYK,NON-POLYMER,430.502,FTZQWKAIKYEWPM-UHFFFAOYSA-N,CN1CCC(CC1)Oc2ccc(c(c2)OC)Nc3nccc(n3)c4c[nH]c5c4ccnc5
4XSS,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5FXQ,GD5,non-polymer,408.887,UMHKPLNSKRNIJU-UHFFFAOYSA-N,Cc1c(cnn1C2CCNCC2)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl
5FXR,8LN,non-polymer,408.887,JVFLXTNKVBOVBS-UHFFFAOYSA-N,Cc1c(cn(n1)C2CCNCC2)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl
5FXS,OZN,non-polymer,509.026,AMADJQZSXUFWNT-CLCOLTQESA-N,Cc1c(c(n(n1)C2CCN(CC2)CC(=O)N(C)C)C)NC3=NC=C(/C(=C/4\C=N[N]5=C4C=CC=C5)/N3)Cl
5HZN,66A,NON-POLYMER,439.552,AECDBHGVIIRMOI-GRGXKFILSA-N,c1ccc(cc1)COc2cccc(c2)c3cn(c4c3c(ncn4)N)C5CC(C5)CN6CCC6
5U8Q,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5U8R,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6JK8,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6VWG,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6VWI,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7S0Q,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7S8V,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7V3P,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7XGD,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8PYI,IER,non-polymer,483.537,TVXAIWDTRFFVCZ-OOTKOPMESA-N,CCOc1cc(nc2c1ccc(c2F)c3c4c(nccn4c(n3)C5CC(C5)(C)O)N)c6ccccc6
8PYJ,IEA,non-polymer,477.456,WXNMKLZXAKKCON-UHFFFAOYSA-N,CC1(C(=O)N(C(=O)N1Cc2ccnc3c2cccc3)c4ccc(cc4)S(=O)(=O)C(F)(F)F)C
8PYK,IC2,non-polymer,434.435,RLTCQGGOKJNJBI-UHFFFAOYSA-N,CC1(C(=O)N(C(=O)N1Cc2c[nH]c3c2cccn3)c4ccc(cc4)SC(F)(F)F)C
8PYL,IE0,non-polymer,420.408,PTCXQJSTTBRBJQ-NSHDSACASA-N,C[C@H]1C(=O)N(C(=O)N1Cc2ccnc3c2cc[nH]3)c4ccc(cc4)SC(F)(F)F
8PYM,IED,non-polymer,434.435,UULKZBGPNGIYOX-UHFFFAOYSA-N,CC1(C(=O)N(C(=O)N1Cc2ccnc3c2cc[nH]3)c4ccc(cc4)SC(F)(F)F)C
8PYN,ICV,non-polymer,466.434,JAHKQGZQKJPULJ-UHFFFAOYSA-N,CC1(C(=O)N(C(=O)N1Cc2ccnc3c2cc[nH]3)c4ccc(cc4)S(=O)(=O)C(F)(F)F)C
8TAN,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3FQN,CD,NON-POLYMER,112.411,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
3FQR,CD,NON-POLYMER,112.411,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
3SL9,PEG,NON-POLYMER,106.12,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O
3TX7,P6L,NON-POLYMER,746.991,WLVNRDXLPAAELE-GDRYEXQRSA-N,CCCCCCCCCC=CCCCCCCC(=O)OC[C@@H](CO[P@](=O)(O)OC[C@@H](CO)O)OC(=O)CCCCC=CCCCCCCCCC
6M90,J91,NON-POLYMER,436.313,KMUJGCDCPZZCCV-UHFFFAOYSA-N,c1ccc(c(c1)Oc2c(cccc2NC(=O)C3=CC=C(NC3=O)C(F)(F)F)C(=O)O)F
6M91,J97,NON-POLYMER,503.279,HFBGFWJURBVNFD-UHFFFAOYSA-N,c1cc(cc(c1)NC(=O)C2=C(C=C(NC2=O)C(F)(F)F)Sc3c(cccc3Cl)Cl)C(=O)O
6M92,J8V,NON-POLYMER,418.323,QMARDTCIJVODCK-UHFFFAOYSA-N,c1ccc(cc1)OC2=C(C(=O)NC(=C2)C(F)(F)F)C(=O)Nc3cccc(c3)C(=O)O
6M93,J8Y,NON-POLYMER,350.255,IAVMZDPIQIVLOG-UHFFFAOYSA-N,c1cc(cc(c1)NC(=O)C2=CC=C(NC2=O)C(F)(F)F)c3[nH]nnn3
6O9B,MES,NON-POLYMER,195.237,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C1COCC[NH+]1CCS(=O)(=O)[O-]
6O9C,MES,NON-POLYMER,195.237,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C1COCC[NH+]1CCS(=O)(=O)[O-]
7AFW,R9Q,non-polymer,278.305,ZONZPYJIOKLBIL-INIZCTEOSA-N,CN1C[C@H](Oc2ccccc2C1=O)c3cccc(c3)C#N
7AR4,EPE,NON-POLYMER,238.305,JKMHFZQWWAIEOD-UHFFFAOYSA-N,C1CN(CCN1CCO)CCS(=O)(=O)O
7UWI,WHL,non-polymer,192.214,KVEDKKLZCJBVNP-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)NC(=O)C
7UWO,WHL,non-polymer,192.214,KVEDKKLZCJBVNP-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)NC(=O)C
7ZRB,JKI,non-polymer,389.266,FVCLFXCNULYHND-UHFFFAOYSA-N,c1ccnc(c1)c2cccc(c2)NS(=O)(=O)c3ccc(cc3)Br
8EI9,WHL,non-polymer,192.214,KVEDKKLZCJBVNP-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)NC(=O)C
8EIA,WHL,non-polymer,192.214,KVEDKKLZCJBVNP-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)NC(=O)C
8EIB,WHL,non-polymer,192.214,KVEDKKLZCJBVNP-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)NC(=O)C
8EIC,WHL,non-polymer,192.214,KVEDKKLZCJBVNP-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)NC(=O)C
8RU4,GLC,"D-saccharide, alpha linking",180.156,WQZGKKKJIJFFOK-DVKNGEFBSA-N,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O
8VME,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
8VMF,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
8Y0P,PRO,L-PEPTIDE LINKING,115.13,ONIBWKKTOPOVIA-BYPYZUCNSA-N,C1C[C@H](NC1)C(=O)O
8Z10,PRO,L-PEPTIDE LINKING,115.13,ONIBWKKTOPOVIA-BYPYZUCNSA-N,C1C[C@H](NC1)C(=O)O
1GAG,112,NON-POLYMER,580.298,ZAOVTTQZIXCKOL-JJNLEZRASA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)O[P@@](=O)(O)SCC(=O)N)O)O)N
1I44,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
1IR3,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
1IRK,EMC,NON-POLYMER,229.651,MJOUBOKSWBMNGQ-UHFFFAOYSA-N,CC[Hg+]
1RQQ,112,NON-POLYMER,580.298,ZAOVTTQZIXCKOL-JJNLEZRASA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)O[P@@](=O)(O)SCC(=O)N)O)O)N
2HR7,P33,NON-POLYMER,326.383,XPJRQAIZZQMSCM-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCOCCO)O
2Z8C,S91,NON-POLYMER,377.397,PAIQRYUOBBCBSE-UHFFFAOYSA-N,Cc1cccc(c1)Nc2c(cnc(n2)Nc3ccc(cc3)CC(=O)O)C(=O)N
3BU5,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
3EKK,GS2,NON-POLYMER,530.553,DESOLSKAHZZIGK-UHFFFAOYSA-N,CNC(=O)c1c(cccc1F)Nc2c3cc[nH]c3nc(n2)Nc4cc5c(ccn5C(=O)CN(C)C)cc4OC
3EKN,GS3,NON-POLYMER,518.586,HXZDICYKFAOZLE-UHFFFAOYSA-N,CC(C)N1CCN(CC1)c2ccc(c(c2)OC)Nc3nc4c(cc[nH]4)c(n3)Nc5cccc(c5C(=O)N)F
3ETA,351,NON-POLYMER,525.6,KSTUYVHCHCYOAB-UHFFFAOYSA-N,c1ccc(cc1)Oc2ccccc2NC(=O)Nc3cccc(c3)c4c[nH]c5c4cc(cn5)c6ccc(cc6)CN
3W11,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3W12,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3W13,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
4IBM,IR1,NON-POLYMER,326.312,RURYGRIJIZXNQD-UHFFFAOYSA-N,c1ccc(cc1)c2c(c3ccccn3n2)c4cc5c(nn4)N=NC5=O
4OGA,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
4XLV,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
4XSS,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
4XST,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
4ZXB,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5E1S,5JA,NON-POLYMER,527.664,PHQDLOFSIWRQJZ-OAQYLSRUSA-N,C[C@@H]1Cc2c(c(n(n2)C)c3ccccc3)-c4c1cnc(n4)Nc5ccn(n5)CCN6CCN(CC6)CCOC
5HHW,60O,NON-POLYMER,447.573,UTHVKVUADCCITP-KAGYGMCKSA-N,c1cc(cc(c1)OC[C@H]2CCCCO2)c3cn(c4c3c(ncn4)N)C5CC(C5)CN6CCC6
5J3H,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6HN4,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6HN5,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6VEP,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6VEQ,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7KD6,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7MQO,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7MQR,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7S0Q,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7S8V,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7U6E,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3U7U,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7MN5,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7MN6,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7MN8,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8U4I,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8U4L,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
4UM9,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
1H2K,OGA,NON-POLYMER,147.086,BIMZLRFONYSTPT-UHFFFAOYSA-N,C(C(=O)O)NC(=O)C(=O)O
1H2L,AKG,NON-POLYMER,146.098,KPGXRSRHYNQIFN-UHFFFAOYSA-N,C(CC(=O)O)C(=O)C(=O)O
1H2M,OGA,NON-POLYMER,147.086,BIMZLRFONYSTPT-UHFFFAOYSA-N,C(C(=O)O)NC(=O)C(=O)O
2ILM,AKG,NON-POLYMER,146.098,KPGXRSRHYNQIFN-UHFFFAOYSA-N,C(CC(=O)O)C(=O)C(=O)O
3HQR,OGA,NON-POLYMER,147.086,BIMZLRFONYSTPT-UHFFFAOYSA-N,C(C(=O)O)NC(=O)C(=O)O
3HQU,UN9,NON-POLYMER,280.664,OUQVKRKGTAUJQA-UHFFFAOYSA-N,c1ccc2c(c1)c(c(nc2Cl)C(=O)NCC(=O)O)O
5JWP,AKG,NON-POLYMER,146.098,KPGXRSRHYNQIFN-UHFFFAOYSA-N,C(CC(=O)O)C(=O)C(=O)O
5L9B,AKG,NON-POLYMER,146.098,KPGXRSRHYNQIFN-UHFFFAOYSA-N,C(CC(=O)O)C(=O)C(=O)O
5L9V,OGA,NON-POLYMER,147.086,BIMZLRFONYSTPT-UHFFFAOYSA-N,C(C(=O)O)NC(=O)C(=O)O
5LA9,OGA,NON-POLYMER,147.086,BIMZLRFONYSTPT-UHFFFAOYSA-N,C(C(=O)O)NC(=O)C(=O)O
5LAS,OGA,NON-POLYMER,147.086,BIMZLRFONYSTPT-UHFFFAOYSA-N,C(C(=O)O)NC(=O)C(=O)O
6GMR,F4K,NON-POLYMER,173.211,LQQQPLUFBVYLRE-UHFFFAOYSA-N,c1ccn(c1)c2ccc(cc2)CO
6YW3,OGA,NON-POLYMER,147.086,BIMZLRFONYSTPT-UHFFFAOYSA-N,C(C(=O)O)NC(=O)C(=O)O
1LX5,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
1LXI,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
1R0P,KSA,NON-POLYMER,467.473,KOZFSFOOLUUIGY-SOLYNIJKSA-N,C[C@@]12[C@](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)(C(=O)OC)O
2RFN,AM7,NON-POLYMER,610.675,PEGWVOKOYYAQEV-UHFFFAOYSA-N,CN1C(=NC=C(C1=O)c2ccc(c(c2)F)Oc3ccnc4c3cc(c(c4)OCCCN5CCOCC5)OC)Cc6ccccc6
2RFS,AM8,NON-POLYMER,455.957,YMJLSOJLEXWATP-UHFFFAOYSA-N,Cc1c(c([nH]c1C)CC2=C3C=C(C=CC3=NC2=O)S(=O)(=O)N(C)c4cccc(c4)Cl)C
2WD1,ZZY,non-polymer,346.318,USLOIFPDNUDIEG-UHFFFAOYSA-N,c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)n2ccc3c2cc(cn3)C(=O)N
2WGJ,VGH,non-polymer,450.337,KTEIFNKAUNYNJU-GFCCVEGCSA-N,C[C@H](c1c(ccc(c1Cl)F)Cl)Oc2cc(cnc2N)c3cnn(c3)C4CCNCC4
2WKM,PFY,non-polymer,641.608,OYONTEXKYJZFHA-MVUTXWCHSA-N,Cc1c([nH]c(c1C(=O)N2CCC[C@H]2CN3CCCC3)C)\C=C/4\c5cc(ccc5NC4=O)S(=O)(=O)Cc6c(cccc6Cl)Cl
3A4P,DFQ,NON-POLYMER,419.276,WADWCVLVMLDBOV-STWLFGJUSA-N,C[C@H](c1c(ccc(c1Cl)F)Cl)Oc2ccc3c(c2)cc(cn3)/C=C/C(=O)NC
3C1X,CKK,NON-POLYMER,535.545,YQQFRBUHZZNTGY-UHFFFAOYSA-N,c1cc(ccc1CC(=O)NC(=O)Nc2ccc(c(c2)F)Oc3c4c(ccn4ncn3)CN5CCC(CC5)N)F
3CCN,LKG,NON-POLYMER,302.33,ZGJYGQLGSXWEMY-UHFFFAOYSA-N,c1ccc(cc1)c2ccc3nnc(n3n2)Cc4ccc(cc4)O
3CD8,L5G,NON-POLYMER,383.403,HEAIZQNMNCHNFD-UHFFFAOYSA-N,COc1ccc2c(ccnc2c1)OCc3nnc4n3nc(cc4)c5ccccc5
3CE3,1FN,NON-POLYMER,458.416,OBSFXHDOLBYWRJ-UHFFFAOYSA-N,c1cc(ccc1N2C=CC=C(C2=O)C(=O)Nc3ccc(c(c3)F)Oc4ccnc5c4cc[nH]5)F
3CTH,319,NON-POLYMER,398.363,USBSTVPJNQLYEM-UHFFFAOYSA-N,c1cc(ccc1CC(=O)NC(=O)Nc2ccc(c(c2)F)Oc3ccnc(c3)N)F
